book_a;book_b;count
0446515078;0316693200;3
0451209907;0767900383;3
038000321X;0316666343;3
0671695126;0446610542;3
0451209907;059035342X;3
0446515078;0439136350;3
0446515078;0439139597;3
0446515078;0440211727;3
0451209907;0553296981;3
0812971043;0440220602;3
0446515078;059035342X;3
0425185710;0440211727;3
0446515078;0590353403;3
0425185710;0842329242;3
0425185710;0425180964;3
0375413634;0385503822;3
0553563521;0553279912;3
0812511816;0553280341;3
0140276904;0375504613;3
037582233X;0440498058;3
0425119920;0451186362;3
0140276904;0399501487;3
0553563521;0553572202;3
0553563521;0553268880;3
0553563521;0553568701;3
0140270590;0515120618;3
0140270590;0515136379;3
042518286X;0688177751;3
0812513738;0345370775;3
0812513738;0345350499;3
0425119920;0425130711;3
042518286X;0786881852;3
0451197399;0671027360;3
0425119920;0440206154;3
0553563521;0743418174;3
0451197399;0440212561;3
0451197399;0385504209;3
0425119920;067102423X;3
0140276904;0316788228;3
0140276904;0316666343;3
0375413634;0671027360;3
0671695304;0440226430;3
0375413634;0385504209;3
0671695304;0553296981;3
0375413634;0312265867;3
0375413634;0312265859;3
0375413634;0316666343;3
0425185710;0385492081;3
0425177173;0449003787;3
0446515078;0679781587;3
0425185710;0671027581;3
0553258001;0060987529;3
0553258001;0060987103;3
0425177173;0671027581;3
038000321X;0553213105;3
0375414053;044023722X;3
0375414053;0440226104;3
0375414053;014100018X;3
0375414053;014029628X;3
0375414053;014028009X;3
0375414053;0385335482;3
0375414053;038550926X;3
038000321X;044023722X;3
0609608444;0385337116;3
0609608444;0385503954;3
0609608444;0385509510;3
0141301155;0553572997;3
0553258001;0070212570;3
0141301155;0553579754;3
067169507X;0671510053;3
0141301155;0671003755;3
0141301155;0553268880;3
0553258001;0316666343;3
038000321X;014028009X;3
0553258001;0142001740;3
0141301155;055321313X;3
067169507X;1878424319;3
0804115761;0671003755;3
0804115761;0609804138;3
0804115761;059035342X;3
0804115761;0786881852;3
0804115761;0671042858;3
0446518581;0446670251;3
0804115761;0679734775;3
0425184129;0452283205;3
0804115761;0671880314;3
0451208765;0451206525;3
042517736X;0440214041;3
0451208765;0451180429;3
0842329285;0440211727;3
0842329293;0345339681;3
0553568701;0061096113;3
0099263815;0380018179;3
0804117683;1400034779;3
042517736X;0446607207;3
0804117683;0553274503;3
0451208765;0446606812;3
0451208765;0446607711;3
0804117683;0060392452;3
0451208765;0060987561;3
0804117683;0060915544;3
0451208765;0440236673;3
0451208765;0446612790;3
042517736X;044651652X;3
0451208765;042518286X;3
042517736X;0446609404;3
0425184129;0440226430;3
0446518581;0440213525;3
0671250671;0451457811;3
0553274325;0345342968;3
0446600660;0451166892;3
0446600660;0449212602;3
0446600660;0375706771;3
0446600660;0446603422;3
0842329277;0060928336;3
0842332340;0385504209;3
0553568701;0446606189;3
0671250671;0449212602;3
0842332340;084232920X;3
0842332340;0842329285;3
0671250671;0385504209;3
0671250671;0312924585;3
0446600660;0385484518;3
0446600660;0385492081;3
0553584375;1400034779;3
0425179613;0316569321;3
0425179613;0316096199;3
0842329293;059035342X;3
0553274325;0451524934;3
0446600660;0312265867;3
0446600660;0316777730;3
0671443283;067164257X;3
0842329293;0842332278;3
0553274325;0452269571;3
0842329293;1558745157;3
0553584375;0553569910;3
0375725849;0671880187;3
0375725849;0451523377;3
0425180050;0425169863;3
0671683993;0441003257;3
014038572X;0743237188;3
014038572X;0671003755;3
0140386645;0375726403;3
0671683993;0440940001;3
014038572X;0679751521;3
014038572X;067976402X;3
0140430016;0689817851;3
0451206525;1400031354;3
0140430725;0671617028;3
0140430725;0440206154;3
0140430725;0451526341;3
0451205626;0671727583;3
014038572X;0446672211;3
014038572X;0449219364;3
0671683993;042516098X;3
0553262505;0345337662;3
0671683993;0440219078;3
0553262505;0156027321;3
0671683993;0425137562;3
0140430725;0345370775;3
0140430725;0345391055;3
0671683993;0679734775;3
0451206525;0446608890;3
0671683993;0679751521;3
0671683993;0679781587;3
0140386645;0440226430;3
0140386645;0440940001;3
0140386645;0440236673;3
0140386645;0446310786;3
0451206525;0446613266;3
0451206525;0671021001;3
0553260960;0439064864;3
0446519081;0679781587;3
080411918X;0316666343;3
080411918X;0316284955;3
0140620184;0425152251;3
080411918X;0440214041;3
0425178102;0316666343;3
0451206525;0316666343;3
0553260960;0590353403;3
0553260960;0553289411;3
0140386335;0553280341;3
0553260960;0609610597;3
0140620427;0140298479;3
0140386335;0385504209;3
0140386335;042510107X;3
067169507X;0451197747;3
0446518581;1558744150;3
0446518581;0786868716;3
0446518581;0743418174;3
0446516538;0060928336;3
042517736X;0142001740;3
0446516538;0060915544;3
0425184226;0425170349;3
0141007338;1573229326;3
0446516538;0140244824;3
0446516538;014028009X;3
0141007338;1857022424;3
0141007338;0743418174;3
0425184226;0345441036;3
0141007338;0749395990;3
0446516538;0142001805;3
067169507X;0375706771;3
0141007338;0451526341;3
0451206525;0451208765;3
0140430016;0385335482;3
0553260960;0156027321;3
0451206525;0684857820;3
0425184129;1573229326;3
0141007338;0060920084;3
0446518581;0312195516;3
0141007338;0375727345;3
0553562738;0743418174;3
0811811409;0804111359;3
0553562738;0743237188;3
0451202503;0441010512;3
0811811409;0684801523;3
0811811409;0679734775;3
0451202341;0385265700;3
0140280464;0767900383;3
0811811409;0671027360;3
0140280553;0316569321;3
0553562738;0767905180;3
0140280553;0385484518;3
0446525502;1400031354;3
0425120279;0451153553;3
0811825558;0060938455;3
0140280553;0375707972;3
0553813021;0425162443;3
0811825558;0312195516;3
0811825558;0142002267;3
0553562967;0060987103;3
0425120279;0440224675;3
0451203771;0142001740;3
0425120279;0743437640;3
0140282033;0452282152;3
0811811409;0380702843;3
0140282033;059035342X;3
0140280464;0679426159;3
0140280464;0679439382;3
0425120279;0440220602;3
0553562967;0156027321;3
0811825558;0385199570;3
0811825558;0380002930;3
0425120279;0446606189;3
0811802981;0553250426;3
0385496095;0670880728;3
0451203895;0060915544;3
0385496095;0609804138;3
0451203895;0060976845;3
0811802981;0452282152;3
0811802981;0440214041;3
0811802981;0451191153;3
0451203771;0440211727;3
0451203771;0440214041;3
0811811409;0142002267;3
0451203771;0553279556;3
0385496095;0671003755;3
0140282033;0345370775;3
0140282033;0316666343;3
0425182886;0446605409;3
0446523569;0671003755;3
0385496095;0446532231;3
0446523569;059035342X;3
0446523569;0590353403;3
0571081789;0140042598;3
0451203895;0670032379;3
0425182886;0425179885;3
0571081789;0316666343;3
0375701907;0316776963;3
0425182886;0425182878;3
0375701214;0786868716;3
0375701214;0786867647;3
0375701907;031242227X;3
0375701907;0312195516;3
0385496095;042511774X;3
0375701907;0060987529;3
0375701907;0060928336;3
0553277243;080410526X;3
0375826688;0679429220;3
0451203593;0385504209;3
0451203593;0671042262;3
0140282033;0060930535;3
0571081789;0141007338;3
0375826688;0452282152;3
0425120279;0679781587;3
0451203593;0440211727;3
0451205626;0440213525;3
0553262505;0385507593;3
0380002450;0451524934;3
0451205626;0440236673;3
0590112899;0552131059;3
044652087X;0312195516;3
0805063889;0449212602;3
0451205421;0375726403;3
0575400951;1573225517;3
0385494246;0375725849;3
0385494246;0375727345;3
0140328696;0385484518;3
0590112899;0552124753;3
0451205421;0425142485;3
0140328696;0060928336;3
0451205421;0385265700;3
0380002450;0441790348;3
0425178102;0446604666;3
0451205626;0446363251;3
0385494246;0393317552;3
0380002450;0345337662;3
0380002450;0345342968;3
0451205626;0425107469;3
0380002450;0142001740;3
0451205626;0425147622;3
0451205626;042513525X;3
0140374248;059035342X;3
0375507493;0316096199;3
0451204891;0671042262;3
0553262505;0812550757;3
0425178102;0679429220;3
0671038567;0312924585;3
0140374248;0312278586;3
0671038567;0345413881;3
0140374248;0345342968;3
0140374248;0375700757;3
0140374248;038079487X;3
0375507493;0449911519;3
0140374248;006440188X;3
0553263226;0385508042;3
0385494246;0060008032;3
0140374248;0316666343;3
0140328696;059035342X;3
0451205421;0553579754;3
059030271X;0142001740;3
0140328696;0679731148;3
0140328696;067976402X;3
0140328696;0439064872;3
067168390X;0440213525;3
0385494246;0374129983;3
014034294X;0060987103;3
037582233X;0743454529;3
037582233X;0743418174;3
0385496095;0743418174;3
0385496095;0767902521;3
0385496095;0749395990;3
0380001411;044021145X;3
0553562614;0316769487;3
0553562614;0316666343;3
0380001411;0440940001;3
0385494246;0440215625;3
0451204891;0786889608;3
0451204891;0786889616;3
0380001411;044022165X;3
0553562614;0312291639;3
0451205626;0312265867;3
014034294X;0679781587;3
014034294X;0590353403;3
014034294X;0446310786;3
014034294X;0439064872;3
0553263226;043935806X;3
0425152499;059035342X;3
0743206061;0375504397;3
0440213029;0440223571;3
0440225299;0425158616;3
0440213029;0440213290;3
0425152499;0590353403;3
0440213029;0440207770;3
0440213029;0440122090;3
0425152499;0553296981;3
0440225299;0425147622;3
0330332775;0749397543;3
0743222229;0060987561;3
0330367358;0099747200;3
0330367358;0312278586;3
0330367358;0060987103;3
0330367358;0060938455;3
0330367358;0060392452;3
0425152499;0156027321;3
0330332775;0743418174;3
0743222229;0330367358;3
0330332775;0671027360;3
0425152499;0345389964;3
0345404793;0440236673;3
0345404793;0440224675;3
0345404793;0440221471;3
0515125628;0440213525;3
0515125628;0440214041;3
0515125628;0440225701;3
0515125628;0439064872;3
0515125628;0446611867;3
0515125628;0385505833;3
0345404793;0440241073;3
0345404793;0446527785;3
0345404769;0446606324;3
0440225299;0446609404;3
0440225299;0446606383;3
0440225299;0099245027;3
0345404769;0446611212;3
0440225299;0345361792;3
0345404769;0446607711;3
0671016776;0440214041;3
0440225299;0380730847;3
0375826688;0439136369;3
0425182886;0425121259;3
0375826688;0439136350;3
0375826688;0066214122;3
0553277243;0439064864;3
0375826688;0064407675;3
0375826688;0439139597;3
0385496095;0385720106;3
0330367358;0345384466;3
0330367358;0385722206;3
0330375253;0099747200;3
0345404793;0671038184;3
0330375253;0141007338;3
0330375253;0316096199;3
0330367358;0743222229;3
0671039741;0451156609;3
0553563521;0425107469;3
0425120279;006101351X;3
0446525731;0440226104;3
0446525731;0441009239;3
0140280464;038531258X;3
0140280464;0385722206;3
0140280464;0375726403;3
0425120279;0385503822;3
0140280464;038079487X;3
0140280464;0375705856;3
0553563521;0440214041;3
0811825558;0877017883;3
0811825558;080410526X;3
0812509250;0380789035;3
0553563521;0316666343;3
037582233X;0452264464;3
0375703861;0345436911;3
0812551478;0345339711;3
0451191137;044651652X;3
0812551478;0345314255;3
0812551478;0312983867;3
0812551478;0312966970;3
0140258795;0156027321;3
0140258795;0316569321;3
0140258795;0345361792;3
0140258795;0316666343;3
0451191137;0385490445;3
0451191137;0385504209;3
0451191137;0439064864;3
0451191137;0439139597;3
0140258795;0385722206;3
0812550757;0812565959;3
0140258795;0449005615;3
0140258795;0449212602;3
0451191137;044023722X;3
0812967240;0877017883;3
0812967240;0811801802;3
0812967240;0804114609;3
0812967240;0786885688;3
0812575717;0439136350;3
0140258795;038549081X;3
0812551486;0886777844;3
0812551478;0679781587;3
0812551486;0345314255;3
0812570944;0345337662;3
0812565959;043935806X;3
0451191137;0345337662;3
0812565959;0812550757;3
0812565959;0812550706;3
0451191137;0345361792;3
0812570944;0345384466;3
0812570944;044021145X;3
0812570944;0385484518;3
0451191137;0140293248;3
0451191137;0142001740;3
0812570944;0671027360;3
037570485X;0312195516;3
0812570944;0451142934;3
0812570944;0449134482;3
037570485X;0375502238;3
0553562967;0385482388;3
0451191153;0316666343;3
0451191153;0316776963;3
0451191153;0440206154;3
037582233X;0399146431;3
0451191153;0345370775;3
0451191153;0380702843;3
0451191153;0142001740;3
0446525804;0312265867;3
0446525804;0446604844;3
0812548051;0812511816;3
0812548051;0880381736;3
0812548094;0345339711;3
0812548094;0345314255;3
0812548094;0312983867;3
0812548094;0312966970;3
0812548051;0886777844;3
0671568833;0671027581;3
0671568833;0671027573;3
0671568833;0671534718;3
0812548051;0345314255;3
0812548051;0312983867;3
0812548051;0312966970;3
0671568833;0553579754;3
0812513738;0345313151;3
0140276904;0671004107;3
0446525774;0446604844;3
0446525804;0312265859;3
0451196716;0451188462;3
0812513738;0441172717;3
0812513738;0345333926;3
0451197399;0312971346;3
0812513738;0345314255;3
0451197399;0312976275;3
0451197399;0312990456;3
0425119920;0345337662;3
0140276904;1400034779;3
0140276904;0749397543;3
0140276904;067976402X;3
0671623249;0385504209;3
0811825558;059035342X;3
0811825558;0440998050;3
0671623249;0440214041;3
0451196716;0316666343;3
0446525804;0399150439;3
0812517725;0345350499;3
0446525804;0385504209;3
0812513738;0880381736;3
0671568833;0743245520;3
0812543262;0440211727;3
0812543262;0385479565;3
0446525804;0316693235;3
0812517725;0812548094;3
0451192036;0385504209;3
0446525804;0316693200;3
0812517725;0812551478;3
0812517725;0446310786;3
0812543262;0440224764;3
0671623249;0553275976;3
0812543262;0553572997;3
0451191153;0451167317;3
0451192036;0060976845;3
0812543262;0345378490;3
0451191153;0811802981;3
0812543262;0345353145;3
0812543262;0345350499;3
0375701214;0060976845;3
044652087X;0440214041;3
0375701214;0060392452;3
0380001411;0375726403;3
0571081789;0684865742;3
044652087X;0375703055;3
0553562614;034538475X;3
044652087X;0375706771;3
044652087X;0380820854;3
0451204891;0446612790;3
0380001411;0425162443;3
0451204891;0446667900;3
0380001411;0380710218;3
0671568833;0375504397;3
0375703764;0345370775;3
0375703764;0345353145;3
0671568833;0345313860;3
044652087X;0439064872;3
044652087X;0345453816;3
044652087X;043935806X;3
044652087X;0439139600;3
044652087X;0439136369;3
0553562614;0441172717;3
0671568833;0316693251;3
0671568833;0373483503;3
0375701214;0375726403;3
0375701214;0375707972;3
0375701214;0345438329;3
0553562614;0671003755;3
0380001411;0345378490;3
0140296409;0060977493;3
0451204530;0380710218;3
0451204530;0451207521;3
0807083054;044021145X;3
0571081789;0451526341;3
0140296409;0446670251;3
0451204530;0553583441;3
0451204530;0671004549;3
0380001411;0316769487;3
0807083054;0375727345;3
0451204530;0671888587;3
0451204530;0449219364;3
0807083054;0345436911;3
0807083054;0316666343;3
0807083054;014023313X;3
0385496095;014100018X;3
0451204530;0425180638;3
0451204530;0425163407;3
0140296409;014023313X;3
0451204530;0345337662;3
0140296409;0553277472;3
037570485X;080410753X;3
0812971043;043935806X;3
0812971043;0380813815;3
0812971043;0316666343;3
0812575717;0439139597;3
0812575717;0441102670;3
037570485X;0446672211;3
0812575717;0590353403;3
0812971043;006099486X;3
0812550757;0316769487;3
0812550757;0553262505;3
0812548094;0886777844;3
0140042393;0142001740;2
0451186923;0449219461;2
0451186923;0553271636;2
0451186923;0452282152;2
0451186923;0553279912;2
0451186923;044022165X;2
0451186923;0446605484;2
0451186923;0440241073;2
0451186923;0440226104;2
0451186923;0440234743;2
0451186923;0440236053;2
0140039589;0440498058;2
0140039589;0345391802;2
0609807900;0440998050;2
0609807900;0446520802;2
0802132758;0425184943;2
0802132758;0440407524;2
0802132758;0440498058;2
0802132758;0446600253;2
0802132758;0446387878;2
0802132758;0440940001;2
0802132758;0440998050;2
0140053204;0743211383;2
0099800403;0452283442;2
0099800403;0425152251;2
0099800403;0440206154;2
0099800403;0385722206;2
0099800403;0446605239;2
0099800403;0375703055;2
0140039589;0060958022;2
0099800403;0156027321;2
0140039589;080410526X;2
0140039589;0451190491;2
0156711427;0060929871;2
0156711427;0156001314;2
0156711427;0156006529;2
0156711427;0156628708;2
0156711427;0140620427;2
0156711427;0140298479;2
0156711427;0312924585;2
031205436X;0671003755;2
031205436X;0671755064;2
031205436X;0449005615;2
031205436X;0441790348;2
0310205719;0515135062;2
0310205719;0671034006;2
0312099436;014025448X;2
0312099436;0060198133;2
0312099436;0060928336;2
0312099436;0060935464;2
0385475772;0786885688;2
0609809547;0316666343;2
0609809547;006016848X;2
0609809547;0060938455;2
0609809547;0060391626;2
0609809547;0066214122;2
0609809547;0140067477;2
0609809547;0140077022;2
0609809547;0060199652;2
0609809547;0345438329;2
0140131558;0060958022;2
0140131558;0060977493;2
0140131558;0151008116;2
0553566040;0385720106;2
0140131558;0156027321;2
0553582801;0375703063;2
0140131558;0060938455;2
0140131558;0060936231;2
0140131558;0060392452;2
0553566040;0385720955;2
0451173139;0312924585;2
0553582801;0375702709;2
0553582801;038079487X;2
0553582801;0312195516;2
0553582801;0375700757;2
0140132708;0749397543;2
0553582801;0316569321;2
0140132708;1400034779;2
0140132708;0786868716;2
0451173139;042510687X;2
0446604275;0345370805;2
0446604275;0345387651;2
0451173139;0425107469;2
0446604275;0345423291;2
0886773520;0812548094;2
0886773520;0812551478;2
0446604275;038549081X;2
0099727412;0156027321;2
0446604275;0385720106;2
0446604275;0425122123;2
0099727412;0451169530;2
0886777631;0345413369;2
0446604275;044022425X;2
0886777631;0440215625;2
0446604275;0440215625;2
0446604275;0451203895;2
0446604275;044023722X;2
0886777631;038549081X;2
0886777631;0425175405;2
0886777631;0441790348;2
0140092323;0743211383;2
014017737X;0140067477;2
014017737X;006440188X;2
014017737X;0060959037;2
0140092323;039914465X;2
